is_coea_point	is_ea_point	fevals	f1	f2	pred	prey	rel_pred_distances	rel_prey_distances	experiment
false	false	60480000	0.589578	0.703059	[| 0.025441000906 ; 0.810473277256 ; 0.162614990102 ; -0.603538897145 ; 0.327664056471 ; 0.631162039433 ; -0.609980218982 ; 0.43836561216 ; -0.333900415005 ; -0.933059371801 ; -0.144491368028 ; -0.300011088154 ; 0.741306431361 ; 0.164175215897 ; 0.276044271839 ; 0.0606837877348 ; 0.692522960768 ; 0.13088410988 ; 0.000381795706574 ; 0.361522608965 ; 0.774248253177 ; 0.554059939054 |]	[| 213 ; 17.5068467384 ; 7.10451524079 ; 19.9097113451 ; 13.0249213571 ; 7.05533643706 ; 19.2389689989 ; 11.2044181232 ; 4.74570851325 ; 4.83111992953 ; 3.47084557074 ; 4.84082845944 ; 3.57184706689 ; 2.63162208414 ; 4.90838436603 |]	1.91723119582,1.64817413091,1.72174709534,1.82525683769,1.49187221606,2.29373690877,2.29914325802,1.62045551593,1.21043740198,1.60162326292,1.48689503475,1.81491666875,0.,1.80654741317,3.15201780374,3.03620147439,2.53222252284,3.00920912027,2.48567001478,3.38432172718,3.27482248781,3.09098434515,3.0096939676,3.14140741558,2.82196604771,1.6525337345,2.65140126628,2.3496677473,2.02509717729,2.37417119977,5.65282118094	3.90902979646,3.90902979646,3.90902979646,3.90902979646,3.73857357716,0.788095327868,0.788095327868,0.529003872113,3.95172465019,0.32277905192,0.529003872113,0.326246879814,0.,3.47940173365,0.397259631564,3.61630238525,0.397259631564,3.60651287141,0.397259631564,3.82423238024,3.81363786166,3.82423238024,1.02189264872,1.02189264872,3.82103357613,1.15248756618,1.15248756618,1.17388767706,1.246693387,1.78581530128,4.76038725989	job_3500625.out
false	false	60480000	0.590466	0.703044	[| 0.0255841977159 ; 0.799887228714 ; 0.162614990102 ; -0.603538897145 ; 0.194601704004 ; 0.631162039433 ; -0.609980218982 ; 0.43836561216 ; -0.333900415005 ; -0.881270808502 ; -0.514379430362 ; -0.283707358846 ; 0.0363049561268 ; -0.921489025897 ; 0.276044271839 ; 0.0216107602926 ; 0.692522960768 ; 0.13088410988 ; 0.000192480221481 ; 0.212327593368 ; 0.359721659119 ; 0.566039942076 |]	[| 194 ; 18.6998121783 ; 7.12778507112 ; 18.5383612461 ; 13.6120084247 ; 10.1150344407 ; 19.5899375712 ; 10.6674370173 ; 4.12870454917 ; 1.36146696994 ; 3.83857402858 ; 4.70159868658 ; 4.68157363254 ; 4.65735007737 ; 4.75479575001 |]	2.7761880262,3.03504665027,2.62673000372,2.73052613969,2.01666802372,2.30642056556,2.31182691481,2.2993610793,1.52066540618,1.41144041744,0.76566923237,1.22075262601,1.80654741317,0.,3.47175880137,2.67475463934,2.11134185902,3.3289501179,2.00555440657,3.24899617985,3.7893663937,3.12583063457,2.73303929215,2.82518877749,2.80629078596,2.15962405045,3.08811889847,2.84021515202,2.37365890643,2.49290381778,6.72701974915	1.04271068532,1.04271068532,1.04271068532,1.04271068532,1.17957208026,3.34978922369,3.34978922369,3.19605546349,1.04255547118,3.40228028368,3.19605546349,3.15315485383,3.47940173365,0.,3.18406859962,0.467646168971,3.18406859962,0.541726236223,3.18406859962,0.967778698378,1.16283229722,0.967778698378,3.62136414231,3.62136414231,1.15543658275,4.01515610084,4.01515610084,3.84272335752,3.45729911922,3.44475358006,4.6809603766	job_3500625.out
false	false	60480000	0.591643	0.701655	[| 0.0137609653339 ; 0.818466245102 ; 0.169299576331 ; -0.577286999903 ; 0.657541212127 ; 0.575652307523 ; -0.552089036391 ; 0.576055860196 ; -0.699970926826 ; -0.899148870284 ; -0.260650975209 ; 0.656634200982 ; 0.268794488467 ; 0.872323605961 ; 0.271473851269 ; 0.0513994674242 ; 0.663903091326 ; 0.100673544724 ; 0.000232392753067 ; 0.93116216745 ; 0.169557555901 ; 0.302555495059 |]	[| 213 ; 17.5068467384 ; 7.10451524079 ; 19.9097113451 ; 12.6729438942 ; 7.08720829932 ; 19.2389689989 ; 11.2044181232 ; 4.66551050133 ; 4.67716535224 ; 3.47084557074 ; 4.79626608418 ; 4.66921138725 ; 2.52833407847 ; 4.90838436603 |]	3.05384250221,2.3076374861,2.96132564617,3.07539368142,3.28604908114,3.6016694588,3.59626310955,3.02353560681,2.59623183091,3.31421036043,3.06087038448,3.1087001739,3.15201780374,3.47175880137,0.,2.91197105879,2.38257135749,0.497374258385,2.15933280989,3.38941428283,0.557542115985,3.35953026327,2.36804989521,2.24263087394,3.67803174062,2.03792734594,1.60789060446,2.49595551846,3.10035738591,3.33477161695,7.3803145234	3.61369666244,3.61369666244,3.61369666244,3.61369666244,3.44324044314,0.745384014688,0.745384014688,0.250451169327,3.65639151616,0.456675989519,0.250451169327,0.0710127517495,0.397259631564,3.18406859962,0.,3.32096925122,0.,3.26089724268,0.,3.52889924621,3.55840373359,3.52889924621,0.82459727147,0.82459727147,3.56579944806,1.10554953077,1.10554953077,1.1910450479,1.25295961362,1.55286236085,4.59416952188	job_3500625.out
false	false	60480000	0.592233	0.701628	[| 0.0256996872711 ; 0.803644139525 ; 0.303792649216 ; -0.577286999903 ; 0.453098965097 ; 0.58607259957 ; -0.541212843159 ; 0.486882539953 ; -0.537114601938 ; -0.234093075505 ; -0.0955518496868 ; 0.709101852893 ; 0.927527005099 ; -0.794253903025 ; 0.262252598229 ; 0.0731555619991 ; 0.667026347055 ; 0.143635841079 ; 0.000339321554242 ; 0.208424021408 ; 0.108032941766 ; 0.188874876534 |]	[| 194 ; 17.9508620606 ; 7.15836191375 ; 18.5383612461 ; 13.6120084247 ; 10.1150344407 ; 17.5372120621 ; 10.6674370173 ; 4.47593310106 ; 1.36146696994 ; 4.5527151613 ; 4.70159868658 ; 4.68157363254 ; 4.65735007737 ; 4.75479575001 |]	2.64894780504,3.12125620427,2.74056437747,2.8988005078,2.56895291419,2.8168583761,2.81145202685,2.96723341118,2.97803446407,1.76551369689,2.08849151736,2.51013370026,3.03620147439,2.67475463934,2.91197105879,0.,3.22360337476,3.15423189759,2.97648738328,1.8017200299,2.65321120519,1.85105119905,1.99922914357,2.14485591204,2.41297925253,2.10270559099,2.79969353549,1.6979078198,3.15681707355,3.13911279182,6.93244389723	1.10445831858,1.10445831858,1.10445831858,1.10445831858,1.24131971353,3.41897100213,3.41897100213,3.33295611509,1.01210210568,3.53918093529,3.33295611509,3.29005550543,3.61630238525,0.467646168971,3.32096925122,0.,3.32096925122,0.0740800672518,3.32096925122,0.819764112377,1.03606966911,0.819764112377,3.80840316138,3.80840316138,1.04346538358,4.20219511992,4.20219511992,4.02976237659,3.64433813829,3.63179259913,4.21331420762	job_3500625.out
false	false	60480000	0.592427	0.701548	[| 0.0130601791133 ; 0.83962022416 ; 0.231257002257 ; -0.577286999903 ; 0.716843597893 ; 0.574569854702 ; -0.552089036391 ; 0.576055860196 ; -0.430356377621 ; -0.726471640316 ; -0.611069321214 ; -0.157531539868 ; 0.516050372787 ; -0.552641343035 ; 0.270860237556 ; 0.0237696582635 ; 0.663903091326 ; 0.100673544724 ; 0.000108906111582 ; 0.931775190892 ; 0.399644148883 ; 0.703486079402 |]	[| 213 ; 17.5068467384 ; 7.10451524079 ; 19.9097113451 ; 12.6729438942 ; 7.08720829932 ; 19.2389689989 ; 11.2044181232 ; 4.66551050133 ; 4.67716535224 ; 3.47084557074 ; 4.79626608418 ; 4.66921138725 ; 2.52833407847 ; 4.90838436603 |]	1.96612779975,2.39128794353,2.04628817367,2.16035620892,2.37883044252,2.60319434496,2.59778799571,3.24942009182,2.09475892112,2.03427686892,1.68649806329,2.55978574791,2.53222252284,2.11134185902,2.38257135749,3.22360337476,0.,2.43516031756,0.273997838931,2.83681556916,2.55007831117,2.81903997307,2.00744941619,2.61554596405,2.53568381491,2.42953593584,2.34046020866,3.0250075701,2.30321047709,2.5978637005,6.98787891857	3.61369666244,3.61369666244,3.61369666244,3.61369666244,3.44324044314,0.745384014688,0.745384014688,0.250451169327,3.65639151616,0.456675989519,0.250451169327,0.0710127517495,0.397259631564,3.18406859962,0.,3.32096925122,0.,3.26089724268,0.,3.52889924621,3.55840373359,3.52889924621,0.82459727147,0.82459727147,3.56579944806,1.10554953077,1.10554953077,1.1910450479,1.25295961362,1.55286236085,4.59416952188	job_3500625.out
false	false	60480000	0.592481	0.701429	[| 0.0137609653339 ; 0.818466245102 ; 0.141737287562 ; -0.577286999903 ; 0.657541212127 ; 0.575652307523 ; -0.552089036391 ; 0.576055860196 ; -0.000212542631274 ; -0.899148870284 ; -0.260650975209 ; 0.481463451878 ; 0.268794488467 ; 0.872323605961 ; 0.271473851269 ; 0.0513994674242 ; 0.663903091326 ; 0.121302260576 ; 0.000232392753067 ; 0.905662335952 ; 0.169557555901 ; 0.302555495059 |]	[| 194 ; 17.9508620606 ; 7.15836191375 ; 18.5383612461 ; 12.5748874832 ; 10.1150344407 ; 17.5372120621 ; 10.6674370173 ; 4.47593310106 ; 1.36146696994 ; 4.5527151613 ; 4.70159868658 ; 4.68157363254 ; 4.65735007737 ; 4.75479575001 |]	3.1407997094,2.39459469328,3.04828285335,2.89807486887,3.37300628832,3.68707484767,3.68166849842,3.35227912298,2.46010773367,3.21847062697,3.02025662665,3.33864658848,3.00920912027,3.3289501179,0.497374258385,3.15423189759,2.43516031756,0.,2.21192176996,3.33563937508,0.867849372047,3.30575535552,2.54400398839,2.56368956774,3.62425683287,2.30913119222,2.01300776814,2.57476946903,3.29765484251,3.53206907354,7.49345390382	1.17853838583,1.17853838583,1.17853838583,1.17853838583,1.31539978078,3.49305106938,3.49305106938,3.40703618234,1.08618217293,3.61326100254,3.40703618234,3.2802659916,3.60651287141,0.541726236223,3.26089724268,0.0740800672518,3.26089724268,0.,3.26089724268,0.893844179629,1.11014973636,0.893844179629,3.77721999207,3.77721999207,1.11754545083,4.19084534688,4.19084534688,4.02369095804,3.70923798812,3.70154426181,4.28739427488	job_3500625.out
false	false	60480000	0.592501	0.701401	[| 0.0391406109992 ; 0.83962022416 ; 0.231257002257 ; -0.577286999903 ; 0.716843597893 ; 0.574569854702 ; -0.552089036391 ; 0.576055860196 ; -0.430356377621 ; -0.726471640316 ; -0.611069321214 ; -0.157531539868 ; 0.516050372787 ; -0.552641343035 ; 0.270860237556 ; 0.0237696582635 ; 0.663903091326 ; 0.100673544724 ; 0.000108906111582 ; 0.931775190892 ; 0.299621093542 ; 0.555591727698 |]	[| 213 ; 17.5068467384 ; 7.10451524079 ; 19.9097113451 ; 12.6729438942 ; 7.08720829932 ; 19.2389689989 ; 11.2044181232 ; 4.66551050133 ; 4.67716535224 ; 3.47084557074 ; 4.79626608418 ; 4.66921138725 ; 2.52833407847 ; 4.90838436603 |]	2.21507760147,2.64023774525,2.2952379754,2.4099338664,2.62778024425,2.55900823912,2.55360188987,3.49836989354,2.04792001943,1.98743796724,1.58071061083,2.51294684623,2.48567001478,2.00555440657,2.15933280989,2.97648738328,0.273997838931,2.21192176996,0.,2.72890115749,2.32683976357,2.79724910859,1.98303253136,2.59112907923,2.51389295043,2.28898648444,2.20557656885,2.77897561392,2.37716220533,2.67181542875,6.91392719032	3.61369666244,3.61369666244,3.61369666244,3.61369666244,3.44324044314,0.745384014688,0.745384014688,0.250451169327,3.65639151616,0.456675989519,0.250451169327,0.0710127517495,0.397259631564,3.18406859962,0.,3.32096925122,0.,3.26089724268,0.,3.52889924621,3.55840373359,3.52889924621,0.82459727147,0.82459727147,3.56579944806,1.10554953077,1.10554953077,1.1910450479,1.25295961362,1.55286236085,4.59416952188	job_3500625.out
false	false	60480000	0.592942	0.701256	[| 0.0129038712408 ; 0.796124128344 ; 0.306347316619 ; -0.577286999903 ; 0.626946522363 ; 0.620606816001 ; -0.618695506812 ; 0.486882539953 ; -0.416249604494 ; -0.106506020463 ; 0.690465096471 ; 0.329872225194 ; 0.919185148202 ; -0.781234111924 ; 0.262252598229 ; 0.0203327633312 ; 0.663903091326 ; 0.148570383098 ; 0.000668313648797 ; 0.64294321276 ; 0.356582375284 ; 0.0134885767709 |]	[| 194 ; 18.2843213374 ; 7.3879228596 ; 20.0059793853 ; 13.6120084247 ; 10.1859335676 ; 19.0488024779 ; 10.1974356394 ; 4.36382699016 ; 1.70916362731 ; 4.58436287213 ; 4.70159868658 ; 4.73880875542 ; 4.60507578989 ; 3.24330755636 |]	2.63062099505,3.14617171289,2.78011736498,2.92969749371,3.24979566682,2.66194180917,2.65653545992,4.06716335154,3.29187973173,2.36422252115,2.6006473886,3.16434950149,3.38432172718,3.24899617985,3.38941428283,1.8017200299,2.83681556916,3.33563937508,2.72890115749,0.,2.90080754432,0.491022723806,1.77357638033,1.74040511411,0.962620773093,2.57468854023,2.6708652297,2.36788952688,3.60514065998,3.74882902411,6.91300095581	0.385188678506,0.385188678506,0.385188678506,0.385188678506,0.516745951798,3.54600536596,3.54600536596,3.61218419303,0.202466440004,3.81840901322,3.61218419303,3.49798550042,3.82423238024,0.967778698378,3.52889924621,0.819764112377,3.52889924621,0.893844179629,3.52889924621,0.,0.293048485211,0.,4.00348856226,4.00348856226,0.300444199682,4.36417562632,4.36417562632,4.16023382159,3.80631864469,3.78222043199,4.69431898562	job_3500625.out
false	false	60480000	0.593063	0.701023	[| 0.0137609653339 ; 0.818466245102 ; 0.272281464919 ; -0.577286999903 ; 0.657541212127 ; 0.575652307523 ; -0.552089036391 ; 0.576055860196 ; -0.557498761618 ; -0.899148870284 ; 0.133895165798 ; 0.725569578457 ; 0.400305310882 ; 0.872323605961 ; 0.262252598229 ; 0.0249657067581 ; 0.663903091326 ; 0.100673544724 ; 0.000232392753067 ; 0.908864748893 ; 0.169557555901 ; 0.223189008683 |]	[| 194 ; 18.2843213374 ; 7.3879228596 ; 20.0059793853 ; 13.6120084247 ; 9.66111437727 ; 19.5899375712 ; 9.03220725131 ; 4.83149962674 ; 1.70916362731 ; 4.56324001945 ; 4.65568099834 ; 4.73880875542 ; 4.60507578989 ; 3.24330755636 |]	3.14870199444,2.40249697832,3.06471453125,3.1787825665,3.38090857336,3.82803977344,3.82263342419,3.1922246484,2.88015571412,3.45455369374,3.20584424396,3.51096657849,3.27482248781,3.7893663937,0.557542115985,2.65321120519,2.55007831117,0.867849372047,2.32683976357,2.90080754432,0.,3.0077878611,2.46926732937,1.99102155227,3.27342181712,2.32458125894,1.49651830774,2.07789457083,3.31269606799,3.50926719942,7.25951758738	0.324280753153,0.324280753153,0.324280753153,0.324280753153,0.380863856394,3.36894964908,3.36894964908,3.5783172526,0.254079556863,3.7845420728,3.5783172526,3.48739098184,3.81363786166,1.16283229722,3.55840373359,1.03606966911,3.55840373359,1.11014973636,3.55840373359,0.293048485211,0.,0.293048485211,3.9079448371,3.9079448371,0.00739571447108,4.26863190116,4.26863190116,4.0566053788,3.71077491953,3.76165087688,4.8066687955	job_3500625.out
false	false	60480000	0.593797	0.701020	[| 0.0129038712408 ; 0.796124128344 ; 0.188284649912 ; -0.577286999903 ; 0.626946522363 ; 0.626932274334 ; -0.618695506812 ; 0.486882539953 ; -0.416249604494 ; -0.235769215982 ; 0.52851671513 ; 0.329872225194 ; 0.935199687571 ; -0.960108659309 ; 0.262252598229 ; 0.0620819152459 ; 0.663903091326 ; 0.141257044794 ; 0.000665600470368 ; 0.64294321276 ; 0.47586200704 ; 0.0309220710965 |]	[| 194 ; 18.2843213374 ; 7.3879228596 ; 20.0059793853 ; 13.6120084247 ; 10.1859335676 ; 19.0488024779 ; 10.1974356394 ; 4.36382699016 ; 1.70916362731 ; 4.58436287213 ; 4.70159868658 ; 4.73880875542 ; 4.60507578989 ; 3.24330755636 |]	2.4525500247,2.98910620413,2.56809164855,2.71767177728,3.09273015806,2.61313403434,2.60772768509,3.88909238119,3.08468257355,2.14772476846,2.58201443029,2.91596796215,3.09098434515,3.12583063457,3.35953026327,1.85105119905,2.81903997307,3.30575535552,2.79724910859,0.491022723806,3.0077878611,0.,1.72174274573,1.66251173043,0.992191180121,2.61142537131,2.71774129494,2.5180184118,3.67427787715,3.9129427201,6.7178640465	0.385188678506,0.385188678506,0.385188678506,0.385188678506,0.516745951798,3.54600536596,3.54600536596,3.61218419303,0.202466440004,3.81840901322,3.61218419303,3.49798550042,3.82423238024,0.967778698378,3.52889924621,0.819764112377,3.52889924621,0.893844179629,3.52889924621,0.,0.293048485211,0.,4.00348856226,4.00348856226,0.300444199682,4.36417562632,4.36417562632,4.16023382159,3.80631864469,3.78222043199,4.69431898562	job_3500625.out
false	false	60480000	0.594971	0.700940	[| 0.00746716027071 ; 0.803644139525 ; 0.188284649912 ; -0.577286999903 ; 0.527411900944 ; 0.58607259957 ; -0.55654996099 ; 0.486882539953 ; -0.615912456946 ; -0.152861834876 ; -0.789720114401 ; 0.390218710317 ; 0.406332280702 ; -0.380579862733 ; 0.262252598229 ; 0.0660181090757 ; 0.663903091326 ; 0.106269186333 ; 0.000668313648797 ; 0.64294321276 ; 0.398331138709 ; 0.137205664047 |]	[| 213 ; 12.3023081091 ; 7.04862935648 ; 19.9996235038 ; 12.8751657687 ; 7.12319948215 ; 20.06856135 ; 12.7987725006 ; 4.81533019148 ; 4.76789903233 ; 3.47558676353 ; 4.93518249113 ; 4.64584262999 ; 3.11778791849 ; 4.89631354977 |]	2.52571677789,2.77405715432,2.58842095574,2.74602923032,2.87414804482,2.31335464521,2.30794829596,3.25600664242,2.24052612655,2.30890120966,2.46798574933,2.66138046095,3.0096939676,2.73303929215,2.36804989521,1.99922914357,2.00744941619,2.54400398839,1.98303253136,1.77357638033,2.46926732937,1.72174274573,0.,1.41798115086,2.16507809138,1.9936594396,2.31900224458,2.50929179255,2.95552361263,3.26393299647,6.83494278859	4.03814761101,4.03814761101,4.03814761101,4.03814761101,3.86769139171,1.38353655958,1.38353655958,0.953818688119,4.13098083221,1.16004350831,0.953818688119,0.774978175203,1.02189264872,3.62136414231,0.82459727147,3.80840316138,0.82459727147,3.77721999207,0.82459727147,4.00348856226,3.9079448371,4.00348856226,0.,0.,3.91534055157,0.690365836429,0.690365836429,0.780344873754,0.540678402873,0.802394813799,4.23036410874	job_3500625.out
false	false	60480000	0.595996	0.700910	[| 0.00558631229449 ; 0.803644139525 ; 0.188284649912 ; -0.577286999903 ; 0.527411900944 ; 0.58607259957 ; -0.55654996099 ; 0.486882539953 ; -0.615912456946 ; -0.603927091086 ; 0.52673656607 ; 0.773255026394 ; -0.0105391251764 ; -0.380579862733 ; 0.262252598229 ; 0.0409714375403 ; 0.663903091326 ; 0.148570383098 ; 0.000668313648797 ; 0.64294321276 ; 0.398331138709 ; 0.202243269309 |]	[| 213 ; 12.3023081091 ; 7.04862935648 ; 19.9996235038 ; 12.8751657687 ; 7.12319948215 ; 20.06856135 ; 12.7987725006 ; 4.81533019148 ; 4.76789903233 ; 3.47558676353 ; 4.93518249113 ; 4.64584262999 ; 3.11778791849 ; 4.89631354977 |]	2.48746153204,2.70692405922,2.53365282375,2.69126109833,2.80701494971,2.56496728295,2.5595609337,2.69371720765,2.62439601797,2.64555060175,2.63531119366,2.41183449941,3.14140741558,2.82518877749,2.24263087394,2.14485591204,2.61554596405,2.56368956774,2.59112907923,1.74040511411,1.99102155227,1.66251173043,1.41798115086,0.,1.97359895037,2.26758542542,1.73279324762,2.48545316852,3.37405525519,3.63670060902,6.27072439871	4.03814761101,4.03814761101,4.03814761101,4.03814761101,3.86769139171,1.38353655958,1.38353655958,0.953818688119,4.13098083221,1.16004350831,0.953818688119,0.774978175203,1.02189264872,3.62136414231,0.82459727147,3.80840316138,0.82459727147,3.77721999207,0.82459727147,4.00348856226,3.9079448371,4.00348856226,0.,0.,3.91534055157,0.690365836429,0.690365836429,0.780344873754,0.540678402873,0.802394813799,4.23036410874	job_3500625.out
false	false	60480000	0.596556	0.700175	[| 0.0116434790197 ; 0.796124128344 ; 0.188284649912 ; -0.577286999903 ; 0.817964395199 ; 0.5867305234 ; -0.618695506812 ; 0.486882539953 ; -0.416249604494 ; -0.311169709672 ; 0.738814548459 ; -0.322566443224 ; 0.639361094681 ; -0.781234111924 ; 0.262252598229 ; 0.0238237250826 ; 0.663903091326 ; 0.148570383098 ; 0.000668313648797 ; 0.552762406804 ; 0.46015464081 ; 0.0134885767709 |]	[| 194 ; 18.38786134 ; 7.3879228596 ; 20.0059793853 ; 13.6120084247 ; 9.66111437727 ; 19.5899375712 ; 9.03220725131 ; 4.83149962674 ; 1.70916362731 ; 4.56324001945 ; 4.65568099834 ; 4.73880875542 ; 4.60507578989 ; 3.24330755636 |]	3.00240943551,3.51796015335,3.10931056088,3.25889068961,3.33344063072,2.52568522176,2.52027887251,4.15080831543,2.960270273,2.13761474831,2.25645362299,2.68255249724,2.82196604771,2.80629078596,3.67803174062,2.41297925253,2.53568381491,3.62425683287,2.51389295043,0.962620773093,3.27342181712,0.992191180121,2.16507809138,1.97359895037,0.,2.79867341369,2.99705930076,2.5274310608,3.48450594615,3.7424297818,6.55047032883	0.316885038682,0.316885038682,0.316885038682,0.316885038682,0.373468141923,3.37634536355,3.37634536355,3.58571296708,0.261475271334,3.79193778727,3.58571296708,3.49478669631,3.82103357613,1.15543658275,3.56579944806,1.04346538358,3.56579944806,1.11754545083,3.56579944806,0.300444199682,0.00739571447108,0.300444199682,3.91534055157,3.91534055157,0.,4.27602761563,4.27602761563,4.06400109327,3.718170634,3.76904659135,4.81406450997	job_3500625.out
false	false	60480000	0.597557	0.698116	[| 0.0218432547322 ; 0.75755555668 ; 0.192772092374 ; -0.577286999903 ; 0.52353585999 ; 0.574569854702 ; -0.699122763154 ; 0.491795855432 ; -0.705122183976 ; -0.909050881565 ; -0.276898759168 ; 0.284601222616 ; 0.758297069119 ; 0.101547562283 ; 0.262252598229 ; 0.0193940689152 ; 0.675734068272 ; 0.100673544724 ; 0.000212245293552 ; 0.293822912958 ; 0.349047931039 ; 0.374849103789 |]	[| 213 ; 12.3023081091 ; 7.04862935648 ; 19.7854159555 ; 13.0139995427 ; 7.65456273967 ; 19.7807541278 ; 13.6040831554 ; 4.81533019148 ; 4.76789903233 ; 2.74444785465 ; 4.81847019282 ; 4.25914846659 ; 2.424806105 ; 4.62738380439 |]	2.53288057431,2.05668669691,2.36587583237,2.5154559611,2.28214352442,2.94885745397,2.94345110472,2.19626022094,1.39255526785,1.58587625477,1.54880021746,1.81569541395,1.6525337345,2.15962405045,2.03792734594,2.10270559099,2.42953593584,2.30913119222,2.28898648444,2.57468854023,2.32458125894,2.61142537131,1.9936594396,2.26758542542,2.79867341369,0.,1.52968449432,1.37338320506,1.38887307616,1.56667950233,5.86264381968	4.39883467507,4.39883467507,4.39883467507,4.39883467507,4.22837845577,1.55278492466,1.55278492466,1.0292005032,4.49166789627,1.0447207781,1.0292005032,1.08774104106,1.15248756618,4.01515610084,1.10554953077,4.20219511992,1.10554953077,4.19084534688,1.10554953077,4.36417562632,4.26863190116,4.36417562632,0.690365836429,0.690365836429,4.27602761563,0.,0.,0.352401878561,0.637935248641,0.930514298882,4.48175841836	job_3500625.out
